dreg	ab	as	riskav	horizon	age	age2	nwhite	female	college	married	children	empl	selfempl	retired	advisor	wkfinance	health_exc	nfininst	future_bett	w95	w98	w01	w04	w07	w10	w13	w16	effcohort	spret	vix	inco	inco2	wthfin	wthfin2	wthreal	wthreal2	debt	debt2	home	peso
1	0	.2605963	3	2	.79	.6241	0	0	1	1	0	0	0	1	0	0	0	11	0	0	0	0	0	1	0	0	0	.1245693	.2755468	13.53889	.0148886	.0002217	.4199464	.176355	.884544	.782418	0	0	1	3002.6
1	.5194805	.2922078	2	1	.61	.3721	0	1	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	1	0	0	0	.123571	.2755468	13.53889	.1222176	.0149371	.1432342	.020516	.4427608	.1960371	.528862	.279695	1	2210.894
1	0	.0009191	3	2	.69	.4761	0	0	0	1	0	0	1	0	0	0	0	4	0	0	0	0	0	1	0	0	0	.124359	.2755468	13.53889	.0577027	.0033296	.1032783	.0106664	.5054914	.2555215	.0962189	.0092581	1	18216.49
1	.4277974	.5622332	1	4	.8	.64	0	0	1	1	1	1	0	0	0	1	1	3	0	0	0	0	0	1	0	0	0	.124532	.2755468	13.53889	.8132387	.6613572	4.673996	21.84624	5.259467	27.66199	0	0	1	185.7612
1	0	.384202	1	3	.68	.4624	0	0	1	1	1	0	1	0	0	0	1	5	0	0	0	0	0	1	0	0	0	.1242892	.2755468	13.53889	.5542299	.3071707	2.150873	4.626256	4.002638	16.02111	.1501427	.0225428	1	194.8535
1	.0043706	.625	2	2	.69	.4761	0	0	0	1	0	0	0	1	0	0	0	7	1	0	0	0	0	1	0	0	0	.124359	.2755468	13.53889	.0198026	.0003921	.1583703	.0250812	.19606	.0384395	.1612681	.0260074	1	31644.31
1	.4384763	.5480953	1	3	.66	.4356	0	0	1	1	1	0	0	1	0	0	1	12	1	0	0	0	0	1	0	0	0	.1241088	.2755468	13.53889	.003992	.0000159	1.536652	2.3613	2.157444	4.654562	0	0	1	103.6195
1	0	.5803211	2	3	.57	.3249	0	0	1	1	1	1	0	0	0	0	1	5	0	0	0	0	0	1	0	0	0	.1232589	.2755468	13.53889	.1009307	.010187	.1931131	.0372927	.2386387	.0569484	.1186715	.0140829	1	32794.42
1	.1041552	.5895492	2	3	.45	.2025	0	0	1	1	1	0	1	0	1	0	0	6	0	0	0	0	0	1	0	0	0	.1243524	.2755468	13.53889	.1345309	.0180986	1.063966	1.132023	1.962323	3.850712	.2086389	.0435302	1	833.8016
1	0	.9931381	1	3	.7	.49	0	0	1	1	0	1	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	.1243938	.2755468	13.53889	.3225182	.104018	1.580227	2.497118	5.62816	31.67619	2.102425	4.420192	1	20.14952
2	0	0	3	3	.26	.0676	0	0	1	0	0	1	0	0	1	1	0	3	0	0	0	0	0	1	0	0	0	.1132437	.2755468	13.53889	.1222176	.0149371	.0741794	.0055026	.0741793	.0055026	0	0	0	32770.28
1	.0684099	.5110954	2	4	.36	.1296	0	0	1	1	1	1	0	0	0	0	1	3	1	0	0	0	0	1	0	0	0	.1240689	.2755468	13.53889	.0953102	.009084	.1323432	.0175147	.2937883	.0863116	.4054651	.1644019	1	32270.33
2	0	0	2	3	.56	.3136	0	0	0	1	0	0	1	0	1	1	0	5	1	0	0	0	0	1	0	0	0	.1232248	.2755468	13.53889	.1133287	.0128434	.2320795	.0538609	2.491155	6.205855	.4811908	.2315446	1	7637.027
1	.0171283	.7292921	1	4	.42	.1764	0	1	0	0	1	1	0	0	1	0	0	7	1	0	0	0	0	1	0	0	0	.1246864	.2755468	13.53889	.1231022	.0151542	.1392923	.0194023	.4417712	.1951618	.0430595	.0018541	1	30623.82
1	0	.2230665	1	4	.36	.1296	1	1	1	0	0	1	0	0	0	0	1	8	1	0	0	0	0	1	0	0	0	.1240689	.2755468	13.53889	.1213323	.0147215	.2481249	.061566	.2866964	.0821948	.090389	.0081702	0	15203.16
1	0	.8599596	2	4	.62	.3844	0	0	1	1	0	0	1	0	1	0	1	3	0	0	0	0	0	1	0	0	0	.1236511	.2755468	13.53889	.2437302	.0594044	.7967051	.634739	1.097752	1.205059	.4033295	.1626747	1	11258.99
1	.9155384	.0309478	3	3	.64	.4096	0	0	1	0	0	1	0	0	1	1	1	4	0	0	0	0	0	1	0	0	0	.1238591	.2755468	13.53889	1.106911	1.225252	3.683239	13.56625	3.742539	14.0066	.6931472	.480453	1	110.765
1	.3687089	.0614515	2	3	.49	.2401	0	0	0	1	1	1	0	0	1	0	0	4	0	0	0	0	0	1	0	0	0	.1237656	.2755468	13.53889	.0998453	.0099691	.1783771	.0318184	.4023107	.1618539	0	0	1	36147.8
1	0	.9333237	1	2	.72	.5184	0	0	1	1	0	0	1	0	0	1	0	4	0	0	0	0	0	1	0	0	0	.1244557	.2755468	13.53889	.1419335	.0201451	.2877561	.0828035	.4595945	.2112271	0	0	0	8140.228
1	.7936295	.1700712	2	4	.8	.64	0	0	0	1	0	0	1	0	1	0	1	3	1	0	0	0	0	1	0	0	0	.124532	.2755468	13.53889	.0305292	.000932	3.248854	10.55505	3.733068	13.9358	0	0	1	129.1521
1	0	.5109499	2	3	.55	.3025	0	0	0	1	1	0	1	0	0	1	1	3	0	0	0	0	0	1	0	0	0	.1232284	.2755468	13.53889	.1851509	.0342808	1.672788	2.798221	1.814564	3.292642	.2765706	.0764913	1	7484.779
1	.4251616	.1699254	1	2	.52	.2704	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	.123363	.2755468	13.53889	.0421012	.0017725	.4072968	.1658907	.4072965	.1658904	0	0	0	36357.46
1	.0090395	.7028248	1	4	.31	.0961	0	0	1	1	1	1	0	0	0	1	1	7	0	0	0	0	0	1	0	0	0	.1204341	.2755468	13.53889	.117783	.0138728	.0848006	.0071911	.1030077	.0106106	.2029408	.041185	1	34933.11
1	.128794	.3069493	2	3	.58	.3364	0	0	1	1	0	1	0	0	1	0	1	6	0	0	0	0	0	1	0	0	0	.1233258	.2755468	13.53889	.1463489	.021418	.188007	.0353466	.248298	.0616519	.1655144	.027395	1	27852.8
1	.3384044	.6560297	1	4	.72	.5184	0	0	1	1	0	1	0	0	0	0	1	3	0	0	0	0	0	1	0	0	0	.1244557	.2755468	13.53889	.3364722	.1132136	2.672423	7.141845	3.420183	11.69765	1.064711	1.133609	1	2939.307
1	.5552882	.2850479	2	3	.74	.5476	0	0	0	1	0	0	0	1	0	0	0	5	1	0	0	0	0	1	0	0	0	.1245587	.2755468	13.53889	.029753	.0008852	2.46854	6.093691	2.533713	6.4197	.0953102	.009084	1	1518.196
1	0	.670596	2	2	.55	.3025	0	0	1	1	1	0	1	0	0	0	1	8	0	0	0	0	0	1	0	0	0	.1232284	.2755468	13.53889	.425137	.1807415	.8334829	.6946937	2.726844	7.435678	.0493614	.0024366	1	129.6214
1	0	.5130479	1	4	.48	.2304	0	0	1	1	1	0	1	0	0	0	1	4	0	0	0	0	0	1	0	0	0	.1238977	.2755468	13.53889	.5007753	.2507759	.9473242	.897423	1.861161	3.46392	.6146449	.3777884	1	11547.38
1	.1057692	.7451923	1	3	.56	.3136	0	0	1	1	0	0	1	0	0	1	0	6	1	0	0	0	0	1	0	0	0	.1232248	.2755468	13.53889	.2623643	.068835	.7129498	.5082974	4.123599	17.00407	1.536437	2.360639	1	127.7566
1	.2500491	.1830717	2	3	.49	.2401	0	0	1	1	1	1	0	0	1	0	0	5	0	0	0	0	0	1	0	0	0	.1237656	.2755468	13.53889	.1441003	.0207649	.7513123	.5644702	1.607111	2.582806	.1655144	.027395	1	11198.37
1	0	.0594553	2	2	.62	.3844	0	0	0	1	0	0	0	1	0	0	0	6	0	0	0	0	0	1	0	0	0	.1236511	.2755468	13.53889	.0342082	.0011702	.076082	.0057885	.1647098	.0271293	0	0	1	36720.44
1	.0079308	.4507891	2	3	.49	.2401	0	0	1	1	0	1	0	0	0	0	0	10	0	0	0	0	0	1	0	0	0	.1237656	.2755468	13.53889	.0998453	.0099691	.224886	.0505737	.3785596	.1433073	.1544363	.0238506	1	35133.73
1	0	.2697235	2	3	.64	.4096	0	0	1	1	0	1	0	0	0	1	1	4	1	0	0	0	0	1	0	0	0	.1238591	.2755468	13.53889	.6243757	.389845	.636471	.4050954	1.235704	1.526964	.3708737	.1375473	0	17804.31
1	.0249066	.26401	2	3	.62	.3844	0	0	1	1	0	0	1	0	0	1	1	7	0	0	0	0	0	1	0	0	0	.1236511	.2755468	13.53889	.0295588	.0008737	1.612433	2.599941	3.850467	14.82609	0	0	1	176.9433
1	.1308201	.7931693	1	3	.6	.36	0	0	1	0	0	0	1	0	0	0	1	12	0	0	0	0	0	1	0	0	0	.1235005	.2755468	13.53889	.4239204	.1797085	1.369606	1.87582	3.86203	14.91528	3.345191	11.1903	1	213.2754
1	0	.9754601	1	1	.55	.3025	0	0	0	0	1	1	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	.1232284	.2755468	13.53889	.0637351	.0040622	.1786481	.0319152	.3152485	.0993816	0	0	1	37019.19
1	.2327798	.6437309	2	1	.46	.2116	0	0	1	1	0	0	1	0	1	0	1	6	1	0	0	0	0	1	0	0	0	.124214	.2755468	13.53889	.1278654	.0163496	1.065745	1.135812	1.605028	2.576115	.9458495	.8946313	1	4870.79
1	0	.0979368	1	3	.47	.2209	0	0	0	1	1	1	0	0	0	0	0	4	1	0	0	0	0	1	0	0	0	.1240636	.2755468	13.53889	.0751075	.0056411	.0594607	.0035356	.28763	.082731	.1552929	.0241159	1	38606.07
2	0	0	2	4	.33	.1089	0	0	0	1	1	1	0	0	1	1	1	3	0	0	0	0	0	1	0	0	0	.1224631	.2755468	13.53889	.10436	.010891	.0994833	.0098969	.2998082	.0898849	.1947441	.0379253	1	37057.01
1	.2357564	.7367387	2	1	.69	.4761	0	0	1	1	0	0	1	0	1	0	1	3	1	0	0	0	0	1	0	0	0	.124359	.2755468	13.53889	.0314987	.0009922	1.110541	1.233301	1.567782	2.457941	.1310283	.0171684	1	10007.09
1	.0735	.4431667	2	1	.8	.64	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	.124532	.2755468	13.53889	.0156765	.0002458	.2623643	.068835	.3784363	.143214	0	0	1	51654.3
1	0	.9360363	2	2	.74	.5476	0	0	1	1	0	0	0	1	1	0	0	5	0	0	0	0	0	1	0	0	0	.1245587	.2755468	13.53889	.0280042	.0007842	3.807773	14.49913	3.989547	15.91648	.6931472	.480453	1	187.6989
1	.1964637	.6227898	2	3	.56	.3136	0	0	1	1	0	1	0	0	0	0	1	2	1	0	0	0	0	1	0	0	0	.1232248	.2755468	13.53889	.2623643	.068835	1.265538	1.601587	1.657275	2.74656	0	0	1	9736.088
2	0	0	2	1	.63	.3969	1	0	1	1	1	0	0	1	1	0	1	2	0	0	0	0	0	1	0	0	0	.1237466	.2755468	13.53889	.0676586	.0045777	.0834216	.0069592	.5861186	.343535	0	0	1	1903.794
2	0	0	2	3	.29	.0841	1	0	1	1	1	1	0	0	0	0	1	5	0	0	0	0	0	1	0	0	0	.1180279	.2755468	13.53889	.0756639	.005725	.1584386	.0251028	.197604	.0390474	.1206234	.01455	1	36448.9
1	0	.9922488	1	1	.51	.2601	0	0	1	1	1	1	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	.1234894	.2755468	13.53889	.2086389	.0435302	.6187684	.3828743	.7578291	.574305	.2215423	.049081	1	16293.95
1	0	.5409836	2	3	.56	.3136	0	0	0	1	0	1	0	0	1	0	0	8	0	0	0	0	0	1	0	0	0	.1232248	.2755468	13.53889	.108675	.0118103	.0592119	.003506	.2738366	.0749865	.7556524	.5710105	1	1578.633
1	.0032081	.0032081	3	4	.63	.3969	0	0	1	1	0	0	0	1	0	0	0	7	1	0	0	0	0	1	0	0	0	.1237466	.2755468	13.53889	.0582689	.0033953	.1035489	.0107224	.6492475	.4215223	.3148108	.0991058	1	9404.407
1	.5196596	.1698054	2	4	.53	.2809	0	0	1	1	1	1	0	0	1	0	1	3	0	0	0	0	0	1	0	0	0	.1232943	.2755468	13.53889	.2231435	.049793	2.616739	6.847322	2.836209	8.044079	.4946962	.2447244	1	106.7353
1	0	.2101581	1	4	.44	.1936	0	0	0	1	1	0	1	0	0	0	1	5	0	0	0	0	0	1	0	0	0	.1244819	.2755468	13.53889	.076961	.005923	.0642238	.0041247	.5492758	.3017039	.0987588	.0097533	1	24677.07
1	0	.9660673	1	3	.48	.2304	0	0	1	1	1	1	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	.1238977	.2755468	13.53889	.1458305	.0212665	.5095548	.2596461	.6742444	.4546055	.1839868	.0338512	1	29491.85
1	0	.1793203	1	1	.42	.1764	0	1	0	0	0	1	0	0	0	0	1	5	1	0	0	0	0	1	0	0	0	.1246864	.2755468	13.53889	.0401818	.0016146	.0668639	.0044708	.1612255	.0259937	.0945826	.0089459	1	35328.54
1	.592273	.3039812	2	3	.47	.2209	0	0	1	1	1	0	1	0	1	0	1	5	0	0	0	0	0	1	0	0	0	.1240636	.2755468	13.53889	.2231435	.049793	2.415735	5.835777	3.310433	10.95897	.2677344	.0716817	1	279.1332
2	0	0	3	1	.45	.2025	0	1	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	1	0	0	0	.1243524	.2755468	13.53889	.0191554	.0003669	.0571362	.0032645	.0571361	.0032645	0	0	0	44950.73
1	.0181624	.9817325	1	4	.49	.2401	0	0	1	0	1	1	0	0	0	1	1	8	0	0	0	0	0	1	0	0	0	.1237656	.2755468	13.53889	0	0	5.506991	30.32695	5.525543	30.53162	0	0	1	111.6113
1	0	.5037868	3	2	.77	.5929	0	0	1	1	0	0	1	0	0	0	0	2	1	0	0	0	0	1	0	0	0	.1246536	.2755468	13.53889	.0497421	.0024743	.1894792	.0359024	.3595048	.1292437	0	0	1	60006.24
1	.3702668	.4797674	2	3	.78	.6083999	0	0	1	1	1	0	1	0	0	1	0	4	0	0	0	0	0	1	0	0	0	.1246147	.2755468	13.53889	.1789835	.0320351	3.697592	13.67218	3.904051	15.24162	.5364934	.2878251	1	177.856
1	.1267829	.1343899	2	3	.61	.3721	0	0	0	1	1	1	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	.123571	.2755468	13.53889	.1310283	.0171684	.4891933	.2393101	.6936468	.4811459	0	0	1	38982.03
1	0	.4769515	1	1	.77	.5929	0	0	1	1	0	0	1	0	0	1	1	6	1	0	0	0	0	1	0	0	0	.1246536	.2755468	13.53889	.040758	.0016612	3.505209	12.28649	5.689991	32.376	.1020149	.010407	1	26.26557
1	0	.9329355	2	1	.36	.1296	0	0	0	1	0	1	0	0	0	0	1	2	1	0	0	0	0	1	0	0	0	.1240689	.2755468	13.53889	.1485924	.0220797	.0804734	.006476	.0804733	.006476	0	0	0	33449.79
1	.2571861	.7223903	1	2	.62	.3844	0	0	1	0	0	0	0	0	0	0	1	4	0	0	0	0	0	1	0	0	0	.1236511	.2755468	13.53889	.0291704	.0008509	1.602615	2.568374	1.602614	2.568373	0	0	0	16216.48
1	0	.099981	1	3	.53	.2809	0	0	1	1	1	0	1	0	0	1	1	4	0	0	0	0	0	1	0	0	0	.1232943	.2755468	13.53889	0	0	1.423735	2.02702	2.880692	8.298384	.662688	.4391553	1	1849.033
1	0	.0606943	3	3	.56	.3136	0	1	0	0	1	1	0	0	1	0	0	3	0	0	0	0	0	1	0	0	0	.1232248	.2755468	13.53889	.0207825	.0004319	.0791623	.0062667	.1675293	.0280661	0	0	1	40592.43
2	0	0	2	2	.37	.1369	0	0	0	1	1	1	0	0	0	0	1	4	0	0	0	0	0	1	0	0	0	.1244039	.2755468	13.53889	.0861777	.0074266	.0663962	.0044085	.1394575	.0194484	.1839868	.0338512	1	32309.03
1	0	.4042749	1	3	.6	.36	0	0	0	1	0	0	1	0	0	0	1	5	0	0	0	0	0	1	0	0	0	.1235005	.2755468	13.53889	.3536102	.1250402	1.190219	1.41662	2.979735	8.87882	1.996848	3.987401	1	143.8239
1	.4211684	.5298247	1	3	.7	.49	0	0	1	1	0	0	1	0	1	0	0	3	0	0	0	0	0	1	0	0	0	.1243938	.2755468	13.53889	.5466174	.2987906	3.969227	15.75477	5.129026	26.30691	0	0	1	12.97109
1	.5326664	.4281112	1	4	.67	.4489	0	0	1	1	0	0	1	0	0	1	1	12	0	0	0	0	0	1	0	0	0	.124209	.2755468	13.53889	.147385	.0217223	.5351826	.2864204	1.224293	1.498893	.0582689	.0033953	1	8909.513
1	.2761735	.4484642	2	3	.67	.4489	0	0	1	1	0	0	1	0	1	0	0	4	1	0	0	0	0	1	0	0	0	.124209	.2755468	13.53889	.2977314	.088644	1.047038	1.096289	4.054619	16.43994	0	0	1	309.2777
1	.2037605	.4864025	2	4	.37	.1369	0	0	1	1	1	0	1	0	0	1	0	5	0	0	0	0	0	1	0	0	0	.1244039	.2755468	13.53889	.1988509	.0395417	1.784533	3.184559	2.838095	8.054786	.6278617	.3942104	1	2225.444
1	.2733598	.611332	1	2	.52	.2704	0	0	0	1	0	0	1	0	0	0	1	4	0	0	0	0	0	1	0	0	0	.123363	.2755468	13.53889	.117783	.0138728	.4074631	.1660262	1.148354	1.318717	.1781462	.0317361	1	13208.01
2	0	0	3	3	.57	.3249	0	1	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	.1232589	.2755468	13.53889	.0262524	.0006892	.0746435	.0055717	.1438405	.0206901	0	0	1	42852.13
1	.0818314	.7364826	2	4	.5	.25	0	0	0	1	1	0	1	0	0	0	0	5	0	0	0	0	0	1	0	0	0	.1236335	.2755468	13.53889	.08158	.0066553	.243103	.0590991	1.361771	1.85442	.0218593	.0004778	1	6966.521
1	0	.5280628	2	3	.51	.2601	0	0	0	1	0	1	0	0	1	0	1	7	0	0	0	0	0	1	0	0	0	.1234894	.2755468	13.53889	.0620354	.0038484	.064176	.0041186	.0641759	.0041185	0	0	0	33833.52
1	.3145331	.4109525	2	3	.64	.4096	0	0	0	1	1	0	0	1	0	0	0	5	0	0	0	0	0	1	0	0	0	.1238591	.2755468	13.53889	.0478373	.0022884	.1936323	.0374935	.3101648	.0962022	0	0	1	10667.24
1	.273342	.0647389	2	3	.5	.25	0	0	1	1	1	1	0	0	1	0	1	3	0	0	0	0	0	1	0	0	0	.1236335	.2755468	13.53889	.1957312	.0383107	.5277417	.2785113	1.049877	1.102242	0	0	1	927.7182
1	0	.3196575	1	2	.39	.1521	1	0	1	1	1	0	1	0	1	0	0	12	1	0	0	0	0	1	0	0	0	.1247209	.2755468	13.53889	.4094571	.1676551	.6956351	.4839082	.9969417	.9938928	.7975072	.6360177	1	10753.93
1	.2944282	.524424	2	3	.74	.5476	0	0	1	1	1	1	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	.1245587	.2755468	13.53889	.6999242	.4898939	3.256776	10.60659	4.488678	20.14823	.7839016	.6145017	1	122.8416
1	0	.9803922	2	4	.66	.4356	0	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	.1241088	.2755468	13.53889	.228887	.0523893	1.926436	3.711156	3.389968	11.49188	0	0	1	186.3238
1	.3037994	.6463841	1	3	.56	.3136	0	0	1	1	0	0	1	0	1	0	1	5	0	0	0	0	0	1	0	0	0	.1232248	.2755468	13.53889	.660004	.4356052	2.312674	5.348461	3.173468	10.0709	.4338582	.1882329	1	108.7832
1	.1756473	.6142155	2	2	.57	.3249	0	0	1	1	1	0	1	0	0	0	1	4	0	0	0	0	0	1	0	0	0	.1232589	.2755468	13.53889	.097671	.0095396	.4584496	.2101761	.8136906	.6620924	.1218636	.0148507	1	20869.74
1	.5431852	.3704443	2	2	.55	.3025	0	0	1	0	0	0	1	0	0	0	1	7	0	0	0	0	0	1	0	0	0	.1232284	.2755468	13.53889	.0186255	.0003469	1.099612	1.209146	.8034753	.6455726	1.576915	2.48666	1	1228.403
1	0	.7548527	2	3	.58	.3364	1	0	1	1	1	1	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	.1233258	.2755468	13.53889	.10436	.010891	.1302385	.0169621	.6492475	.4215223	.5738004	.3292469	1	420.798
1	.0046431	.1994712	2	2	.77	.5929	0	1	1	0	0	0	0	0	1	0	0	5	0	0	0	0	0	1	0	0	0	.1246536	.2755468	13.53889	.0201947	.0004078	2.780545	7.731428	3.036288	9.219048	0	0	1	1221.315
1	.0199058	.9282686	1	4	.41	.1681	0	0	1	1	0	1	0	0	0	0	0	7	0	0	0	0	0	1	0	0	0	.1247634	.2755468	13.53889	.1124354	.0126417	.4117122	.169507	.4918872	.241953	.3428802	.1175668	1	1895.112
1	0	.8463855	2	4	.41	.1681	1	0	1	1	1	1	0	0	0	0	1	3	1	0	0	0	0	1	0	0	0	.1247634	.2755468	13.53889	.0907544	.0082364	.1535791	.0235865	.3825375	.1463349	.1397619	.0195334	1	31470.39
1	.657277	.0469484	1	3	.75	.5625	0	0	0	1	0	0	1	0	1	1	1	3	0	0	0	0	0	1	0	0	0	.1246234	.2755468	13.53889	.0217615	.0004736	2.455306	6.028529	3.864931	14.93769	.6678294	.4459961	1	133.2585
1	.1788912	.7490122	2	4	.7	.49	0	0	1	1	0	0	0	1	1	0	1	4	0	0	0	0	0	1	0	0	0	.1243938	.2755468	13.53889	.0777015	.0060375	1.134874	1.287938	1.355159	1.836457	.1947441	.0379253	1	12035.06
1	.6793097	.0341397	2	3	.61	.3721	0	0	1	1	0	1	0	0	1	0	1	5	0	0	0	0	0	1	0	0	0	.123571	.2755468	13.53889	.438384	.1921805	2.427809	5.894255	4.767459	22.72867	0	0	1	198.9479
2	0	0	1	3	.6	.36	0	0	1	0	0	0	1	0	0	1	0	3	0	0	0	0	0	1	0	0	0	.1235005	.2755468	13.53889	.0861777	.0074266	.1397619	.0195334	.3435896	.1180538	.3646431	.1329646	0	13060.46
1	.2063854	.2063854	3	1	.7	.49	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	.1243938	.2755468	13.53889	.0338215	.0011439	.1616085	.0261173	.5160518	.2663095	0	0	1	38096.79
1	0	.4900186	2	1	.52	.2704	0	0	1	1	1	0	0	0	0	0	0	15	0	0	0	0	0	1	0	0	0	.123363	.2755468	13.53889	.2070142	.0428549	.2779317	.077246	1.116909	1.247486	.623261	.3884543	1	10895.39
1	0	.2259703	2	3	.51	.2601	0	0	1	1	1	0	1	0	1	0	0	5	0	0	0	0	0	1	0	0	0	.1234894	.2755468	13.53889	.3448655	.1189322	.1993098	.0397244	.7096895	.5036592	.1411523	.019924	1	4112.352
2	0	0	3	4	.55	.3025	0	1	1	0	0	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	.1232284	.2755468	13.53889	.0487902	.0023805	.0587405	.0034504	.0587404	.0034504	0	0	0	31487
1	.3871258	.6059968	1	3	.64	.4096	0	0	1	1	0	0	1	0	0	1	1	9	0	0	0	0	0	1	0	0	0	.1238591	.2755468	13.53889	.7656074	.5861546	4.051847	16.41747	4.476482	20.03889	2.148268	4.615054	1	192.955
1	.1473689	.8400692	1	4	.64	.4096	0	0	1	1	0	1	0	0	0	0	1	9	0	0	0	0	0	1	0	0	0	.1238591	.2755468	13.53889	.9162908	.8395888	3.952872	15.62519	4.25428	18.0989	1.008906	1.017892	1	176.9433
1	0	.1682243	2	2	.29	.0841	0	0	1	1	1	1	0	0	1	0	0	7	0	0	0	0	0	1	0	0	0	.1180279	.2755468	13.53889	.1133287	.0128434	.0919409	.0084531	.1581142	.0250001	.076961	.005923	1	38292.52
1	.0072453	.0739023	2	2	.68	.4624	0	0	1	1	1	0	1	0	1	0	1	10	1	0	0	0	0	1	0	0	0	.1242892	.2755468	13.53889	.0723207	.0052303	1.493016	2.229098	2.101912	4.418034	.479954	.2303558	1	8143.602
1	0	.0030725	2	2	.5	.25	0	0	0	1	1	0	1	0	1	0	0	7	0	0	0	0	0	1	0	0	0	.1236335	.2755468	13.53889	.1222176	.0149371	.122384	.0149778	.2470068	.0610124	.2029408	.041185	1	51654.3
1	.3837986	.179106	3	2	.4	.16	0	0	0	1	1	0	1	0	1	1	0	4	0	0	0	0	0	1	0	0	0	.1247821	.2755468	13.53889	.0215658	.0004651	.2106644	.0443795	1.038684	1.078865	.1939207	.0376052	1	11933.43
1	.1149702	.383242	2	4	.67	.4489	0	0	1	1	0	0	0	1	0	0	0	5	0	0	0	0	0	1	0	0	0	.124209	.2755468	13.53889	.0637069	.0040586	.6092219	.3711514	1.058901	1.12127	0	0	1	14086.8
2	0	0	2	1	.44	.1936	0	1	1	0	1	1	0	0	1	0	1	4	0	0	0	0	0	1	0	0	0	.1244819	.2755468	13.53889	.079735	.0063577	.1058004	.0111937	.1102883	.0121635	.1781462	.0317361	1	28781.41
1	0	.9106322	2	2	.79	.6241	0	0	1	1	0	1	0	0	0	1	1	14	1	0	0	0	0	1	0	0	0	.1245693	.2755468	13.53889	.0219572	.0004821	2.861389	8.187548	4.626245	21.40214	0	0	1	38.19421
1	0	.8415934	2	3	.72	.5184	0	0	1	1	0	0	1	0	1	0	0	5	0	0	0	0	0	1	0	0	0	.1244557	.2755468	13.53889	.0704585	.0049644	.4283349	.1834708	1.686491	2.844254	.0745507	.0055578	1	8777.344
1	0	.6668835	1	2	.53	.2809	0	0	0	1	1	0	1	0	0	1	0	8	0	0	0	0	0	1	0	0	0	.1232943	.2755468	13.53889	.0001	1.00e-08	.5594764	.3130139	3.117983	9.72182	0	0	1	1244.991
1	.2057578	.2218459	1	3	.62	.3844	0	0	1	1	0	0	1	0	0	0	1	5	0	0	0	0	0	1	0	0	0	.1236511	.2755468	13.53889	.14842	.0220285	2.550226	6.503654	2.741485	7.515739	.5877867	.3454932	1	104.6938
1	0	.8762738	1	1	.66	.4356	0	0	1	1	0	0	0	1	1	0	0	7	0	0	0	0	0	1	0	0	0	.1241088	.2755468	13.53889	.0571362	.0032645	.4404976	.1940381	.5440551	.295996	0	0	1	31296.72
1	.3009259	.625	2	3	.58	.3364	0	0	1	1	0	1	0	0	1	0	1	4	1	0	0	0	0	1	0	0	0	.1233258	.2755468	13.53889	.1823216	.0332412	.3590721	.1289327	.4265738	.1819652	0	0	0	2520.02
2	0	0	2	3	.41	.1681	0	0	1	1	1	1	0	0	0	0	0	7	1	0	0	0	0	1	0	0	0	.1247634	.2755468	13.53889	.0927615	.0086047	.0592119	.003506	.2398039	.0575059	.1739533	.0302598	1	36751.49
2	0	0	2	1	.48	.2304	0	0	0	1	1	0	1	0	0	0	0	10	0	0	0	0	0	1	0	0	0	.1238977	.2755468	13.53889	.062787	.0039422	.1517128	.0230168	.2360091	.0557003	0	0	1	31455.7
1	0	.7361963	2	2	.54	.2916	0	0	1	0	0	0	1	0	0	0	0	5	0	0	0	0	0	1	0	0	0	.1232534	.2755468	13.53889	.2623643	.068835	.3418151	.1168376	2.883543	8.31482	.2468601	.0609399	1	850.0682
1	.4477013	.5357577	2	2	.55	.3025	0	0	1	1	1	1	0	0	1	0	1	4	0	0	0	0	0	1	0	0	0	.1232284	.2755468	13.53889	.0913788	.0083501	.9724442	.9456477	1.693669	2.868513	.2623643	.068835	1	1759.528
1	.0254065	.6720819	1	3	.55	.3025	0	0	1	1	1	0	1	0	1	1	1	10	1	0	0	0	0	1	0	0	0	.1232284	.2755468	13.53889	.8398415	.7053338	1.78364	3.181371	3.997909	15.98327	.9930295	.9861076	1	198.453
1	.0841594	.6829345	2	4	.53	.2809	0	0	0	1	0	1	0	0	1	1	1	2	0	0	0	0	0	1	0	0	0	.1232943	.2755468	13.53889	.0953102	.009084	.2751894	.0757292	.6188437	.3829675	0	0	1	15647.08
